id,year,field
OGLE-2015-BLG-1330,2015,blg
OGLE-2015-BLG-1334,2015,blg
OGLE-2015-BLG-1329,2015,blg
OGLE-2015-BLG-1333,2015,blg
OGLE-2015-BLG-1338,2015,blg
OGLE-2015-BLG-1339,2015,blg
OGLE-2015-BLG-1336,2015,blg
OGLE-2015-BLG-1337,2015,blg
OGLE-2015-BLG-1340,2015,blg
OGLE-2015-BLG-1341,2015,blg
OGLE-2015-BLG-1344,2015,blg
OGLE-2015-BLG-1343,2015,blg
OGLE-2015-BLG-1350,2015,blg
OGLE-2015-BLG-1349,2015,blg
OGLE-2015-BLG-1342,2015,blg
OGLE-2015-BLG-1346,2015,blg
OGLE-2015-BLG-1352,2015,blg
OGLE-2015-BLG-1348,2015,blg
OGLE-2015-BLG-1353,2015,blg
OGLE-2015-BLG-1354,2015,blg
OGLE-2015-BLG-1351,2015,blg
OGLE-2015-BLG-1345,2015,blg
OGLE-2015-BLG-1347,2015,blg
OGLE-2015-BLG-1356,2015,blg
OGLE-2015-BLG-1363,2015,blg
OGLE-2015-BLG-1360,2015,blg
OGLE-2015-BLG-1362,2015,blg
OGLE-2015-BLG-1365,2015,blg
OGLE-2015-BLG-1357,2015,blg
OGLE-2015-BLG-1361,2015,blg
OGLE-2015-BLG-1358,2015,blg
OGLE-2015-BLG-1355,2015,blg
OGLE-2015-BLG-1359,2015,blg
OGLE-2015-BLG-1366,2015,blg
OGLE-2015-BLG-1367,2015,blg
OGLE-2015-BLG-1369,2015,blg
OGLE-2015-BLG-1368,2015,blg
OGLE-2015-BLG-1377,2015,blg
OGLE-2015-BLG-1376,2015,blg
OGLE-2015-BLG-1378,2015,blg
OGLE-2015-BLG-1373,2015,blg
OGLE-2015-BLG-1372,2015,blg
OGLE-2015-BLG-1374,2015,blg
OGLE-2015-BLG-1370,2015,blg
OGLE-2015-BLG-1371,2015,blg
OGLE-2015-BLG-1380,2015,blg
OGLE-2015-BLG-1379,2015,blg
OGLE-2015-BLG-1382,2015,blg
OGLE-2015-BLG-1381,2015,blg
OGLE-2015-BLG-1385,2015,blg
OGLE-2015-BLG-1383,2015,blg
OGLE-2015-BLG-1388,2015,blg
OGLE-2015-BLG-1384,2015,blg
OGLE-2015-BLG-1387,2015,blg
OGLE-2015-BLG-1391,2015,blg
OGLE-2015-BLG-1395,2015,blg
OGLE-2015-BLG-1394,2015,blg
OGLE-2015-BLG-1393,2015,blg
OGLE-2015-BLG-1392,2015,blg
OGLE-2015-BLG-1396,2015,blg
OGLE-2015-BLG-1397,2015,blg
OGLE-2015-BLG-1399,2015,blg
OGLE-2015-BLG-1405,2015,blg
OGLE-2015-BLG-1400,2015,blg
OGLE-2015-BLG-1406,2015,blg
OGLE-2015-BLG-1412,2015,blg
OGLE-2015-BLG-1403,2015,blg
OGLE-2015-BLG-1411,2015,blg
OGLE-2015-BLG-1402,2015,blg
OGLE-2015-BLG-1409,2015,blg
OGLE-2015-BLG-1410,2015,blg
OGLE-2015-BLG-1404,2015,blg
OGLE-2015-BLG-1401,2015,blg
OGLE-2015-BLG-1407,2015,blg
OGLE-2015-BLG-1408,2015,blg
OGLE-2015-BLG-1413,2015,blg
OGLE-2015-BLG-1415,2015,blg
OGLE-2015-BLG-1414,2015,blg
OGLE-2015-BLG-1417,2015,blg
OGLE-2015-BLG-1416,2015,blg
OGLE-2015-BLG-1418,2015,blg
OGLE-2015-BLG-1421,2015,blg
OGLE-2015-BLG-1422,2015,blg
OGLE-2015-BLG-1419,2015,blg
OGLE-2015-BLG-1423,2015,blg
OGLE-2015-BLG-1420,2015,blg
OGLE-2015-BLG-1424,2015,blg
OGLE-2015-BLG-1430,2015,blg
OGLE-2015-BLG-1431,2015,blg
OGLE-2015-BLG-1432,2015,blg
OGLE-2015-BLG-1436,2015,blg
OGLE-2015-BLG-1435,2015,blg
OGLE-2015-BLG-1434,2015,blg
OGLE-2015-BLG-1427,2015,blg
OGLE-2015-BLG-1433,2015,blg
OGLE-2015-BLG-1429,2015,blg
OGLE-2015-BLG-1437,2015,blg
OGLE-2015-BLG-1428,2015,blg
OGLE-2015-BLG-1439,2015,blg
OGLE-2015-BLG-1442,2015,blg
OGLE-2015-BLG-1440,2015,blg
OGLE-2015-BLG-1441,2015,blg
OGLE-2015-BLG-1446,2015,blg
OGLE-2015-BLG-1447,2015,blg
OGLE-2015-BLG-1443,2015,blg
OGLE-2015-BLG-1448,2015,blg
OGLE-2015-BLG-1452,2015,blg
OGLE-2015-BLG-1444,2015,blg
OGLE-2015-BLG-1455,2015,blg
OGLE-2015-BLG-1450,2015,blg
OGLE-2015-BLG-1449,2015,blg
OGLE-2015-BLG-1456,2015,blg
OGLE-2015-BLG-1460,2015,blg
OGLE-2015-BLG-1463,2015,blg
OGLE-2015-BLG-1464,2015,blg
OGLE-2015-BLG-1465,2015,blg
OGLE-2015-BLG-1461,2015,blg
OGLE-2015-BLG-1466,2015,blg
OGLE-2015-BLG-1457,2015,blg
OGLE-2015-BLG-1458,2015,blg
OGLE-2015-BLG-1469,2015,blg
OGLE-2015-BLG-1468,2015,blg
OGLE-2015-BLG-1467,2015,blg
OGLE-2015-BLG-1462,2015,blg
OGLE-2015-BLG-1459,2015,blg
OGLE-2015-BLG-1470,2015,blg
OGLE-2015-BLG-1472,2015,blg
OGLE-2015-BLG-1479,2015,blg
OGLE-2015-BLG-1471,2015,blg
OGLE-2015-BLG-1473,2015,blg
OGLE-2015-BLG-1474,2015,blg
OGLE-2015-BLG-1475,2015,blg
OGLE-2015-BLG-1483,2015,blg
OGLE-2015-BLG-1482,2015,blg
OGLE-2015-BLG-1478,2015,blg
OGLE-2015-BLG-1481,2015,blg
OGLE-2015-BLG-1477,2015,blg
OGLE-2015-BLG-1485,2015,blg
OGLE-2015-BLG-1488,2015,blg
OGLE-2015-BLG-1486,2015,blg
OGLE-2015-BLG-1487,2015,blg
OGLE-2015-BLG-1484,2015,blg
OGLE-2015-BLG-1489,2015,blg
OGLE-2015-BLG-1490,2015,blg
OGLE-2015-BLG-1491,2015,blg
OGLE-2015-BLG-1498,2015,blg
OGLE-2015-BLG-1496,2015,blg
OGLE-2015-BLG-1492,2015,blg
OGLE-2015-BLG-1500,2015,blg
OGLE-2015-BLG-1495,2015,blg
OGLE-2015-BLG-1494,2015,blg
OGLE-2015-BLG-1493,2015,blg
OGLE-2015-BLG-1499,2015,blg
OGLE-2015-BLG-1497,2015,blg
OGLE-2015-BLG-1501,2015,blg
OGLE-2015-BLG-1502,2015,blg
OGLE-2015-BLG-1505,2015,blg
OGLE-2015-BLG-1508,2015,blg
OGLE-2015-BLG-1510,2015,blg
OGLE-2015-BLG-1511,2015,blg
OGLE-2015-BLG-1512,2015,blg
OGLE-2015-BLG-1507,2015,blg
OGLE-2015-BLG-1515,2015,blg
OGLE-2015-BLG-1514,2015,blg
OGLE-2015-BLG-1513,2015,blg
OGLE-2015-BLG-1518,2015,blg
OGLE-2015-BLG-1520,2015,blg
OGLE-2015-BLG-1521,2015,blg
OGLE-2015-BLG-1517,2015,blg
OGLE-2015-BLG-1522,2015,blg
OGLE-2015-BLG-1524,2015,blg
OGLE-2015-BLG-1523,2015,blg
OGLE-2015-BLG-1516,2015,blg
OGLE-2015-BLG-1526,2015,blg
OGLE-2015-BLG-1529,2015,blg
OGLE-2015-BLG-1530,2015,blg
OGLE-2015-BLG-1528,2015,blg
OGLE-2015-BLG-1531,2015,blg
OGLE-2015-BLG-1533,2015,blg
OGLE-2015-BLG-1538,2015,blg
OGLE-2015-BLG-1536,2015,blg
OGLE-2015-BLG-1534,2015,blg
OGLE-2015-BLG-1537,2015,blg
OGLE-2015-BLG-1535,2015,blg
OGLE-2015-BLG-1539,2015,blg
OGLE-2015-BLG-1547,2015,blg
OGLE-2015-BLG-1548,2015,blg
OGLE-2015-BLG-1546,2015,blg
OGLE-2015-BLG-1545,2015,blg
OGLE-2015-BLG-1540,2015,blg
OGLE-2015-BLG-1549,2015,blg
OGLE-2015-BLG-1542,2015,blg
OGLE-2015-BLG-1541,2015,blg
OGLE-2015-BLG-1553,2015,blg
OGLE-2015-BLG-1552,2015,blg
OGLE-2015-BLG-1550,2015,blg
OGLE-2015-BLG-1555,2015,blg
OGLE-2015-BLG-1559,2015,blg
OGLE-2015-BLG-1557,2015,blg
OGLE-2015-BLG-1560,2015,blg
OGLE-2015-BLG-1561,2015,blg
OGLE-2015-BLG-1564,2015,blg
OGLE-2015-BLG-1568,2015,blg
OGLE-2015-BLG-1562,2015,blg
OGLE-2015-BLG-1563,2015,blg
OGLE-2015-BLG-1574,2015,blg
OGLE-2015-BLG-1570,2015,blg
OGLE-2015-BLG-1575,2015,blg
OGLE-2015-BLG-1571,2015,blg
OGLE-2015-BLG-1577,2015,blg
OGLE-2015-BLG-1565,2015,blg
OGLE-2015-BLG-1569,2015,blg
OGLE-2015-BLG-1573,2015,blg
OGLE-2015-BLG-1572,2015,blg
OGLE-2015-BLG-1578,2015,blg
OGLE-2015-BLG-1581,2015,blg
OGLE-2015-BLG-1583,2015,blg
OGLE-2015-BLG-1582,2015,blg
OGLE-2015-BLG-1580,2015,blg
OGLE-2015-BLG-1586,2015,blg
OGLE-2015-BLG-1584,2015,blg
OGLE-2015-BLG-1590,2015,blg
OGLE-2015-BLG-1585,2015,blg
OGLE-2015-BLG-1591,2015,blg
OGLE-2015-BLG-1593,2015,blg
OGLE-2015-BLG-1588,2015,blg
OGLE-2015-BLG-1589,2015,blg
OGLE-2015-BLG-1592,2015,blg
OGLE-2015-BLG-1600,2015,blg
OGLE-2015-BLG-1596,2015,blg
OGLE-2015-BLG-1598,2015,blg
OGLE-2015-BLG-1595,2015,blg
OGLE-2015-BLG-1601,2015,blg
OGLE-2015-BLG-1597,2015,blg
OGLE-2015-BLG-1594,2015,blg
OGLE-2015-BLG-1602,2015,blg
OGLE-2015-BLG-1604,2015,blg
OGLE-2015-BLG-1606,2015,blg
OGLE-2015-BLG-1605,2015,blg
OGLE-2015-BLG-1608,2015,blg
OGLE-2015-BLG-1611,2015,blg
OGLE-2015-BLG-1607,2015,blg
OGLE-2015-BLG-1603,2015,blg
OGLE-2015-BLG-1612,2015,blg
OGLE-2015-BLG-1609,2015,blg
OGLE-2015-BLG-1613,2015,blg
OGLE-2015-BLG-1610,2015,blg
OGLE-2015-BLG-1614,2015,blg
OGLE-2015-BLG-1615,2015,blg
OGLE-2015-BLG-1616,2015,blg
OGLE-2015-BLG-1618,2015,blg
OGLE-2015-BLG-1617,2015,blg
OGLE-2015-BLG-1621,2015,blg
OGLE-2015-BLG-1624,2015,blg
OGLE-2015-BLG-1625,2015,blg
OGLE-2015-BLG-1623,2015,blg
OGLE-2015-BLG-1619,2015,blg
OGLE-2015-BLG-1620,2015,blg
OGLE-2015-BLG-1629,2015,blg
OGLE-2015-BLG-1627,2015,blg
OGLE-2015-BLG-1630,2015,blg
OGLE-2015-BLG-1628,2015,blg
OGLE-2015-BLG-1635,2015,blg
OGLE-2015-BLG-1632,2015,blg
OGLE-2015-BLG-1631,2015,blg
OGLE-2015-BLG-1636,2015,blg
OGLE-2015-BLG-1640,2015,blg
OGLE-2015-BLG-1641,2015,blg
OGLE-2015-BLG-1639,2015,blg
OGLE-2015-BLG-1637,2015,blg
OGLE-2015-BLG-1638,2015,blg
OGLE-2015-BLG-1649,2015,blg
OGLE-2015-BLG-1650,2015,blg
OGLE-2015-BLG-1651,2015,blg
OGLE-2015-BLG-1645,2015,blg
OGLE-2015-BLG-1647,2015,blg
OGLE-2015-BLG-1643,2015,blg
OGLE-2015-BLG-1648,2015,blg
OGLE-2015-BLG-1646,2015,blg
OGLE-2015-BLG-1644,2015,blg
OGLE-2015-BLG-1642,2015,blg
OGLE-2015-BLG-1653,2015,blg
OGLE-2015-BLG-1654,2015,blg
OGLE-2015-BLG-1658,2015,blg
OGLE-2015-BLG-1662,2015,blg
OGLE-2015-BLG-1659,2015,blg
OGLE-2015-BLG-1660,2015,blg
OGLE-2015-BLG-1661,2015,blg
OGLE-2015-BLG-1655,2015,blg
OGLE-2015-BLG-1663,2015,blg
OGLE-2015-BLG-1664,2015,blg
OGLE-2015-BLG-1665,2015,blg
OGLE-2015-BLG-1668,2015,blg
OGLE-2015-BLG-1672,2015,blg
OGLE-2015-BLG-1670,2015,blg
OGLE-2015-BLG-1667,2015,blg
OGLE-2015-BLG-1669,2015,blg
OGLE-2015-BLG-1671,2015,blg
OGLE-2015-BLG-1666,2015,blg
OGLE-2015-BLG-1673,2015,blg
OGLE-2015-BLG-1679,2015,blg
OGLE-2015-BLG-1680,2015,blg
OGLE-2015-BLG-1681,2015,blg
OGLE-2015-BLG-1682,2015,blg
OGLE-2015-BLG-1688,2015,blg
OGLE-2015-BLG-1687,2015,blg
OGLE-2015-BLG-1684,2015,blg
OGLE-2015-BLG-1685,2015,blg
OGLE-2015-BLG-1690,2015,blg
OGLE-2015-BLG-1691,2015,blg
OGLE-2015-BLG-1692,2015,blg
OGLE-2015-BLG-1694,2015,blg
OGLE-2015-BLG-1695,2015,blg
OGLE-2015-BLG-1698,2015,blg
OGLE-2015-BLG-1697,2015,blg
OGLE-2015-BLG-1699,2015,blg
OGLE-2015-BLG-1701,2015,blg
OGLE-2015-BLG-1702,2015,blg
OGLE-2015-BLG-1711,2015,blg
OGLE-2015-BLG-1710,2015,blg
OGLE-2015-BLG-1705,2015,blg
OGLE-2015-BLG-1704,2015,blg
OGLE-2015-BLG-1706,2015,blg
OGLE-2015-BLG-1707,2015,blg
OGLE-2015-BLG-1703,2015,blg
OGLE-2015-BLG-1708,2015,blg
OGLE-2015-BLG-1716,2015,blg
OGLE-2015-BLG-1709,2015,blg
OGLE-2015-BLG-1715,2015,blg
OGLE-2015-BLG-1713,2015,blg
OGLE-2015-BLG-1720,2015,blg
OGLE-2015-BLG-1724,2015,blg
OGLE-2015-BLG-1723,2015,blg
OGLE-2015-BLG-1722,2015,blg
OGLE-2015-BLG-1721,2015,blg
OGLE-2015-BLG-1725,2015,blg
OGLE-2015-BLG-1733,2015,blg
OGLE-2015-BLG-1730,2015,blg
OGLE-2015-BLG-1734,2015,blg
OGLE-2015-BLG-1727,2015,blg
OGLE-2015-BLG-1731,2015,blg
OGLE-2015-BLG-1728,2015,blg
OGLE-2015-BLG-1726,2015,blg
OGLE-2015-BLG-1729,2015,blg
OGLE-2015-BLG-1732,2015,blg
OGLE-2015-BLG-1737,2015,blg
OGLE-2015-BLG-1738,2015,blg
OGLE-2015-BLG-1742,2015,blg
OGLE-2015-BLG-1739,2015,blg
OGLE-2015-BLG-1741,2015,blg
OGLE-2015-BLG-1745,2015,blg
OGLE-2015-BLG-1753,2015,blg
OGLE-2015-BLG-1754,2015,blg
OGLE-2015-BLG-1750,2015,blg
OGLE-2015-BLG-1749,2015,blg
OGLE-2015-BLG-1747,2015,blg
OGLE-2015-BLG-1746,2015,blg
OGLE-2015-BLG-1752,2015,blg
OGLE-2015-BLG-1748,2015,blg
OGLE-2015-BLG-1758,2015,blg
OGLE-2015-BLG-1759,2015,blg
OGLE-2015-BLG-1756,2015,blg
OGLE-2015-BLG-1757,2015,blg
OGLE-2015-BLG-1765,2015,blg
OGLE-2015-BLG-1764,2015,blg
OGLE-2015-BLG-1762,2015,blg
OGLE-2015-BLG-1766,2015,blg
OGLE-2015-BLG-1763,2015,blg
OGLE-2015-BLG-1761,2015,blg
OGLE-2015-BLG-1768,2015,blg
OGLE-2015-BLG-1778,2015,blg
OGLE-2015-BLG-1779,2015,blg
OGLE-2015-BLG-1775,2015,blg
OGLE-2015-BLG-1777,2015,blg
OGLE-2015-BLG-1769,2015,blg
OGLE-2015-BLG-1771,2015,blg
OGLE-2015-BLG-1774,2015,blg
OGLE-2015-BLG-1776,2015,blg
OGLE-2015-BLG-1783,2015,blg
OGLE-2015-BLG-1782,2015,blg
OGLE-2015-BLG-1788,2015,blg
OGLE-2015-BLG-1784,2015,blg
OGLE-2015-BLG-1785,2015,blg
OGLE-2015-BLG-1787,2015,blg
OGLE-2015-BLG-1789,2015,blg
OGLE-2015-BLG-1790,2015,blg
OGLE-2015-BLG-1786,2015,blg
OGLE-2015-BLG-1792,2015,blg
OGLE-2015-BLG-1791,2015,blg
OGLE-2015-BLG-1793,2015,blg
OGLE-2015-BLG-1797,2015,blg
OGLE-2015-BLG-1794,2015,blg
OGLE-2015-BLG-1798,2015,blg
OGLE-2015-BLG-1795,2015,blg
OGLE-2015-BLG-1799,2015,blg
OGLE-2015-BLG-1796,2015,blg
OGLE-2015-BLG-1801,2015,blg
OGLE-2015-BLG-1802,2015,blg
OGLE-2015-BLG-1805,2015,blg
OGLE-2015-BLG-1809,2015,blg
OGLE-2015-BLG-1810,2015,blg
OGLE-2015-BLG-1808,2015,blg
OGLE-2015-BLG-1806,2015,blg
OGLE-2015-BLG-1811,2015,blg
OGLE-2015-BLG-1816,2015,blg
OGLE-2015-BLG-1815,2015,blg
OGLE-2015-BLG-1817,2015,blg
OGLE-2015-BLG-1812,2015,blg
OGLE-2015-BLG-1821,2015,blg
OGLE-2015-BLG-1824,2015,blg
OGLE-2015-BLG-1813,2015,blg
OGLE-2015-BLG-1814,2015,blg
OGLE-2015-BLG-1825,2015,blg
OGLE-2015-BLG-1831,2015,blg
OGLE-2015-BLG-1828,2015,blg
OGLE-2015-BLG-1832,2015,blg
OGLE-2015-BLG-1830,2015,blg
OGLE-2015-BLG-1826,2015,blg
OGLE-2015-BLG-1823,2015,blg
OGLE-2015-BLG-1827,2015,blg
OGLE-2015-BLG-1829,2015,blg
OGLE-2015-BLG-1834,2015,blg
OGLE-2015-BLG-1836,2015,blg
OGLE-2015-BLG-1838,2015,blg
OGLE-2015-BLG-1837,2015,blg
OGLE-2015-BLG-1835,2015,blg
OGLE-2015-BLG-1839,2015,blg
OGLE-2015-BLG-1847,2015,blg
OGLE-2015-BLG-1846,2015,blg
OGLE-2015-BLG-1844,2015,blg
OGLE-2015-BLG-1851,2015,blg
OGLE-2015-BLG-1850,2015,blg
OGLE-2015-BLG-1855,2015,blg
OGLE-2015-BLG-1849,2015,blg
OGLE-2015-BLG-1857,2015,blg
OGLE-2015-BLG-1856,2015,blg
OGLE-2015-BLG-1858,2015,blg
OGLE-2015-BLG-1859,2015,blg
OGLE-2015-BLG-1861,2015,blg
OGLE-2015-BLG-1862,2015,blg
OGLE-2015-BLG-1863,2015,blg
OGLE-2015-BLG-1864,2015,blg
OGLE-2015-BLG-1867,2015,blg
OGLE-2015-BLG-1869,2015,blg
OGLE-2015-BLG-1866,2015,blg
OGLE-2015-BLG-1865,2015,blg
OGLE-2015-BLG-1873,2015,blg
OGLE-2015-BLG-1870,2015,blg
OGLE-2015-BLG-1868,2015,blg
OGLE-2015-BLG-1872,2015,blg
OGLE-2015-BLG-1876,2015,blg
OGLE-2015-BLG-1875,2015,blg
OGLE-2015-BLG-1874,2015,blg
OGLE-2015-BLG-1881,2015,blg
OGLE-2015-BLG-1883,2015,blg
OGLE-2015-BLG-1878,2015,blg
OGLE-2015-BLG-1877,2015,blg
OGLE-2015-BLG-1879,2015,blg
OGLE-2015-BLG-1885,2015,blg
OGLE-2015-BLG-1890,2015,blg
OGLE-2015-BLG-1886,2015,blg
OGLE-2015-BLG-1888,2015,blg
OGLE-2015-BLG-1887,2015,blg
OGLE-2015-BLG-1889,2015,blg
OGLE-2015-BLG-1891,2015,blg
OGLE-2015-BLG-1894,2015,blg
OGLE-2015-BLG-1895,2015,blg
OGLE-2015-BLG-1892,2015,blg
OGLE-2015-BLG-1897,2015,blg
OGLE-2015-BLG-1896,2015,blg
OGLE-2015-BLG-1893,2015,blg
OGLE-2015-BLG-1901,2015,blg
OGLE-2015-BLG-1899,2015,blg
OGLE-2015-BLG-1900,2015,blg
OGLE-2015-BLG-1909,2015,blg
OGLE-2015-BLG-1905,2015,blg
OGLE-2015-BLG-1907,2015,blg
OGLE-2015-BLG-1906,2015,blg
OGLE-2015-BLG-1911,2015,blg
OGLE-2015-BLG-1910,2015,blg
OGLE-2015-BLG-1912,2015,blg
OGLE-2015-BLG-1918,2015,blg
OGLE-2015-BLG-1915,2015,blg
OGLE-2015-BLG-1914,2015,blg
OGLE-2015-BLG-1923,2015,blg
OGLE-2015-BLG-1916,2015,blg
OGLE-2015-BLG-1917,2015,blg
OGLE-2015-BLG-1934,2015,blg
OGLE-2015-BLG-1928,2015,blg
OGLE-2015-BLG-1935,2015,blg
OGLE-2015-BLG-1933,2015,blg
OGLE-2015-BLG-1936,2015,blg
OGLE-2015-BLG-1937,2015,blg
OGLE-2015-BLG-1931,2015,blg
OGLE-2015-BLG-1929,2015,blg
OGLE-2015-BLG-1930,2015,blg
OGLE-2015-BLG-1938,2015,blg
OGLE-2015-BLG-1927,2015,blg
OGLE-2015-BLG-1932,2015,blg
OGLE-2015-BLG-1940,2015,blg
OGLE-2015-BLG-1939,2015,blg
OGLE-2015-BLG-1943,2015,blg
OGLE-2015-BLG-1941,2015,blg
OGLE-2015-BLG-1945,2015,blg
OGLE-2015-BLG-1947,2015,blg
OGLE-2015-BLG-1951,2015,blg
OGLE-2015-BLG-1952,2015,blg
OGLE-2015-BLG-1953,2015,blg
OGLE-2015-BLG-1959,2015,blg
OGLE-2015-BLG-1960,2015,blg
OGLE-2015-BLG-1955,2015,blg
OGLE-2015-BLG-1954,2015,blg
OGLE-2015-BLG-1958,2015,blg
OGLE-2015-BLG-1956,2015,blg
OGLE-2015-BLG-1965,2015,blg
OGLE-2015-BLG-1967,2015,blg
OGLE-2015-BLG-1966,2015,blg
OGLE-2015-BLG-1968,2015,blg
OGLE-2015-BLG-1971,2015,blg
OGLE-2015-BLG-1972,2015,blg
OGLE-2015-BLG-1970,2015,blg
OGLE-2015-BLG-1978,2015,blg
OGLE-2015-BLG-1969,2015,blg
OGLE-2015-BLG-1977,2015,blg
OGLE-2015-BLG-1980,2015,blg
OGLE-2015-BLG-1973,2015,blg
OGLE-2015-BLG-1974,2015,blg
OGLE-2015-BLG-1982,2015,blg
OGLE-2015-BLG-1981,2015,blg
OGLE-2015-BLG-1985,2015,blg
OGLE-2015-BLG-1975,2015,blg
OGLE-2015-BLG-1983,2015,blg
OGLE-2015-BLG-1984,2015,blg
OGLE-2015-BLG-1990,2015,blg
OGLE-2015-BLG-1991,2015,blg
OGLE-2015-BLG-1989,2015,blg
OGLE-2015-BLG-1987,2015,blg
OGLE-2015-BLG-1988,2015,blg
OGLE-2015-BLG-1994,2015,blg
OGLE-2015-BLG-1999,2015,blg
OGLE-2015-BLG-2001,2015,blg
OGLE-2015-BLG-2003,2015,blg
OGLE-2015-BLG-2000,2015,blg
OGLE-2015-BLG-2006,2015,blg
OGLE-2015-BLG-1996,2015,blg
OGLE-2015-BLG-1997,2015,blg
OGLE-2015-BLG-1998,2015,blg
OGLE-2015-BLG-2007,2015,blg
OGLE-2015-BLG-2008,2015,blg
OGLE-2015-BLG-2009,2015,blg
OGLE-2015-BLG-2013,2015,blg
OGLE-2015-BLG-2017,2015,blg
OGLE-2015-BLG-2014,2015,blg
OGLE-2015-BLG-2015,2015,blg
OGLE-2015-BLG-2019,2015,blg
OGLE-2015-BLG-2031,2015,blg
OGLE-2015-BLG-2018,2015,blg
OGLE-2015-BLG-2025,2015,blg
OGLE-2015-BLG-2033,2015,blg
OGLE-2015-BLG-2039,2015,blg
OGLE-2015-BLG-2034,2015,blg
OGLE-2015-BLG-2035,2015,blg
OGLE-2015-BLG-2042,2015,blg
OGLE-2015-BLG-2041,2015,blg
OGLE-2015-BLG-2047,2015,blg
OGLE-2015-BLG-2049,2015,blg
OGLE-2015-BLG-2054,2015,blg
OGLE-2015-BLG-2051,2015,blg
OGLE-2015-BLG-2055,2015,blg
OGLE-2015-BLG-2052,2015,blg
OGLE-2015-BLG-2058,2015,blg
OGLE-2015-BLG-2050,2015,blg
OGLE-2015-BLG-2056,2015,blg
OGLE-2015-BLG-2060,2015,blg
OGLE-2015-BLG-2063,2015,blg
OGLE-2015-BLG-2071,2015,blg
OGLE-2015-BLG-2075,2015,blg
OGLE-2015-BLG-2076,2015,blg
OGLE-2015-BLG-2074,2015,blg
OGLE-2015-BLG-2079,2015,blg
OGLE-2015-BLG-2081,2015,blg
OGLE-2015-BLG-2077,2015,blg
OGLE-2015-BLG-2084,2015,blg
OGLE-2015-BLG-2090,2015,blg
OGLE-2015-BLG-2091,2015,blg
OGLE-2015-BLG-2089,2015,blg
OGLE-2015-BLG-2082,2015,blg
OGLE-2015-BLG-2085,2015,blg
OGLE-2015-BLG-2087,2015,blg
OGLE-2015-BLG-2099,2015,blg
OGLE-2015-BLG-2102,2015,blg
OGLE-2015-BLG-2101,2015,blg
OGLE-2015-BLG-2100,2015,blg
OGLE-2015-BLG-2096,2015,blg
OGLE-2015-BLG-2104,2015,blg
OGLE-2015-BLG-2108,2015,blg
OGLE-2015-BLG-2111,2015,blg
OGLE-2015-BLG-2107,2015,blg
OGLE-2015-BLG-2113,2015,blg
OGLE-2015-BLG-2106,2015,blg
OGLE-2015-BLG-2114,2015,blg
OGLE-2015-BLG-2117,2015,blg
OGLE-2015-BLG-2119,2015,blg
OGLE-2015-BLG-2115,2015,blg
OGLE-2015-BLG-2116,2015,blg
OGLE-2015-BLG-2125,2015,blg
OGLE-2015-BLG-2128,2015,blg
OGLE-2015-BLG-2126,2015,blg
OGLE-2015-BLG-2129,2015,blg
OGLE-2015-BLG-2133,2015,blg
OGLE-2015-BLG-2138,2015,blg
OGLE-2015-BLG-2142,2015,blg
OGLE-2015-BLG-2137,2015,blg
OGLE-2016-BLG-0002,2016,blg
OGLE-2016-BLG-0001,2016,blg
OGLE-2016-BLG-0003,2016,blg
OGLE-2016-BLG-0004,2016,blg
OGLE-2016-BLG-0006,2016,blg
OGLE-2016-BLG-0007,2016,blg
OGLE-2016-BLG-0008,2016,blg
OGLE-2016-BLG-0010,2016,blg
OGLE-2016-BLG-0011,2016,blg
OGLE-2016-BLG-0005,2016,blg
OGLE-2016-BLG-0012,2016,blg
OGLE-2016-BLG-0009,2016,blg
OGLE-2016-BLG-0013,2016,blg
OGLE-2016-BLG-0020,2016,blg
OGLE-2016-BLG-0015,2016,blg
OGLE-2016-BLG-0021,2016,blg
OGLE-2016-BLG-0014,2016,blg
OGLE-2016-BLG-0022,2016,blg
OGLE-2016-BLG-0023,2016,blg
OGLE-2016-BLG-0017,2016,blg
OGLE-2016-BLG-0018,2016,blg
OGLE-2016-BLG-0024,2016,blg
OGLE-2016-BLG-0026,2016,blg
OGLE-2016-BLG-0027,2016,blg
OGLE-2016-BLG-0030,2016,blg
OGLE-2016-BLG-0031,2016,blg
OGLE-2016-BLG-0032,2016,blg
OGLE-2016-BLG-0034,2016,blg
OGLE-2016-BLG-0035,2016,blg
OGLE-2016-BLG-0038,2016,blg
OGLE-2016-BLG-0037,2016,blg
OGLE-2016-BLG-0041,2016,blg
OGLE-2016-BLG-0042,2016,blg
OGLE-2016-BLG-0045,2016,blg
OGLE-2016-BLG-0044,2016,blg
OGLE-2016-BLG-0053,2016,blg
OGLE-2016-BLG-0052,2016,blg
OGLE-2016-BLG-0057,2016,blg
OGLE-2016-BLG-0059,2016,blg
OGLE-2016-BLG-0049,2016,blg
OGLE-2016-BLG-0048,2016,blg
OGLE-2016-BLG-0047,2016,blg
OGLE-2016-BLG-0060,2016,blg
OGLE-2016-BLG-0051,2016,blg
OGLE-2016-BLG-0046,2016,blg
OGLE-2016-BLG-0050,2016,blg
OGLE-2016-BLG-0067,2016,blg
OGLE-2016-BLG-0066,2016,blg
OGLE-2016-BLG-0068,2016,blg
OGLE-2016-BLG-0061,2016,blg
OGLE-2016-BLG-0062,2016,blg
OGLE-2016-BLG-0063,2016,blg
OGLE-2016-BLG-0064,2016,blg
